customer_id,total_watch_count,action_watch,drama_watch,comedy_watch,age_group,membership_type,prefer_action
1385,57.0,12.0,17.0,3.0,40대이상,프리미엄,선호
1386,55.0,15.0,11.0,3.0,10대,스탠다드,선호
1387,50.0,8.0,4.0,3.0,10대,스탠다드,선호
1388,23.0,0.0,12.0,0.0,20대,프리미엄,비선호
1389,31.0,9.0,0.0,4.0,10대,베이직,선호
1390,29.0,16.0,24.0,19.0,30대,베이직,선호
1391,59.0,8.0,9.0,5.0,20대,베이직,선호
1392,43.0,5.0,7.0,6.0,40대이상,베이직,비선호
1393,3.0,2.0,8.0,8.0,20대,스탠다드,비선호
1394,55.0,13.0,16.0,8.0,30대,스탠다드,선호
1395,9.0,8.0,-0.0,5.0,20대,베이직,선호
1396,24.0,4.0,13.0,7.0,30대,베이직,비선호
1397,46.0,14.0,4.0,8.0,10대,베이직,선호
1398,62.0,8.0,22.0,0.0,30대,베이직,비선호
1399,32.0,12.0,16.0,5.0,30대,프리미엄,선호
1400,36.0,4.0,13.0,9.0,30대,베이직,비선호
1401,77.0,5.0,5.0,7.0,40대이상,프리미엄,선호
1402,46.0,13.0,10.0,15.0,20대,베이직,선호
1403,26.0,17.0,9.0,3.0,40대이상,스탠다드,선호
1404,28.0,19.0,15.0,10.0,30대,스탠다드,선호
1405,37.0,11.0,6.0,5.0,10대,프리미엄,선호
1406,14.0,10.0,4.0,4.0,30대,스탠다드,선호
1407,17.0,5.0,10.0,4.0,10대,베이직,선호
1408,25.0,12.0,8.0,9.0,,베이직,선호
1409,46.0,6.0,1.0,2.0,30대,프리미엄,비선호
1410,53.0,5.0,14.0,6.0,20대,베이직,선호
1411,38.0,9.0,7.0,9.0,30대,스탠다드,비선호
1412,46.0,8.0,13.0,9.0,20대,베이직,비선호
1413,29.0,13.0,10.0,6.0,30대,베이직,선호
1414,48.0,12.0,18.0,14.0,40대이상,베이직,선호
1415,39.0,12.0,0.0,12.0,20대,베이직,선호
1416,32.0,17.0,11.0,5.0,30대,프리미엄,선호
1417,41.0,14.0,8.0,-0.0,20대,베이직,비선호
1418,47.0,13.0,11.0,10.0,20대,프리미엄,선호
1419,43.0,12.0,1.0,14.0,40대이상,스탠다드,선호
1420,46.0,0.0,15.0,11.0,30대,베이직,비선호
1421,42.0,9.0,17.0,0.0,10대,스탠다드,선호
1422,41.0,19.0,4.0,2.0,20대,프리미엄,비선호
1423,32.0,16.0,18.0,0.0,20대,스탠다드,선호
1424,56.0,6.0,-0.0,3.0,20대,스탠다드,선호
1425,54.0,3.0,10.0,7.0,20대,베이직,비선호
1426,42.0,1.0,24.0,8.0,20대,베이직,비선호
1427,49.0,12.0,11.0,9.0,10대,스탠다드,선호
1428,39.0,15.0,11.0,8.0,10대,스탠다드,선호
1429,26.0,2.0,4.0,21.0,30대,베이직,비선호
1430,10.0,1.0,20.0,17.0,10대,스탠다드,비선호
1431,32.0,5.0,3.0,8.0,40대이상,스탠다드,비선호
1432,36.0,6.0,10.0,9.0,30대,프리미엄,비선호
1433,44.0,20.0,12.0,11.0,20대,베이직,선호
1434,51.0,16.0,15.0,14.0,10대,베이직,선호
1435,52.0,12.0,25.0,7.0,10대,프리미엄,선호
1436,21.0,14.0,8.0,4.0,30대,베이직,선호
1437,38.0,4.0,13.0,4.0,30대,베이직,선호
1438,22.0,10.0,10.0,1.0,40대이상,스탠다드,선호
1439,60.0,10.0,13.0,11.0,,스탠다드,선호
1440,60.0,7.0,6.0,11.0,30대,프리미엄,선호
1441,25.0,15.0,5.0,-0.0,30대,스탠다드,선호
1442,34.0,3.0,18.0,12.0,40대이상,프리미엄,선호
1443,51.0,2.0,12.0,8.0,30대,베이직,선호
1444,40.0,15.0,3.0,8.0,10대,베이직,선호
1445,38.0,2.0,15.0,4.0,20대,스탠다드,선호
1446,54.0,16.0,5.0,12.0,20대,스탠다드,선호
1447,13.0,1.0,7.0,9.0,10대,스탠다드,비선호
1448,10.0,13.0,13.0,11.0,10대,프리미엄,선호
1449,45.0,13.0,12.0,4.0,40대이상,베이직,선호
1450,44.0,10.0,13.0,1.0,10대,스탠다드,선호
1451,40.0,0.0,6.0,1.0,20대,프리미엄,비선호
1452,23.0,1.0,11.0,2.0,20대,스탠다드,비선호
1453,10.0,11.0,6.0,6.0,40대이상,베이직,선호
1454,32.0,5.0,18.0,8.0,30대,스탠다드,선호
1455,36.0,4.0,17.0,9.0,40대이상,프리미엄,비선호
1456,41.0,15.0,19.0,4.0,30대,프리미엄,선호
1457,27.0,4.0,1.0,6.0,20대,프리미엄,선호
1458,47.0,2.0,16.0,4.0,10대,베이직,비선호
1459,74.0,12.0,15.0,7.0,20대,스탠다드,선호
1460,58.0,7.0,5.0,3.0,10대,스탠다드,비선호
1461,45.0,17.0,13.0,11.0,40대이상,프리미엄,선호
1462,33.0,10.0,10.0,0.0,10대,베이직,비선호
1463,56.0,8.0,6.0,9.0,20대,프리미엄,선호
1464,22.0,10.0,12.0,7.0,30대,스탠다드,비선호
1465,54.0,0.0,14.0,10.0,30대,스탠다드,비선호
1466,44.0,8.0,9.0,2.0,20대,베이직,선호
1467,52.0,16.0,0.0,0.0,20대,스탠다드,선호
1468,32.0,7.0,7.0,0.0,20대,베이직,선호
1469,6.0,5.0,15.0,6.0,20대,프리미엄,선호
1470,35.0,6.0,18.0,0.0,20대,프리미엄,선호
1471,51.0,8.0,9.0,3.0,20대,스탠다드,선호
1472,29.0,6.0,6.0,10.0,30대,베이직,선호
1473,62.0,6.0,17.0,0.0,20대,베이직,비선호
1474,46.0,15.0,15.0,0.0,,베이직,선호
1475,42.0,4.0,13.0,2.0,40대이상,스탠다드,비선호
1476,59.0,16.0,10.0,0.0,30대,베이직,선호
1477,39.0,20.0,13.0,5.0,10대,베이직,선호
1478,57.0,12.0,20.0,2.0,40대이상,베이직,선호
1479,26.0,14.0,20.0,13.0,20대,스탠다드,선호
1480,44.0,22.0,8.0,8.0,40대이상,베이직,선호
1481,55.0,14.0,9.0,4.0,20대,스탠다드,선호
1482,26.0,4.0,11.0,3.0,20대,베이직,비선호
1483,19.0,7.0,10.0,10.0,20대,베이직,선호
1484,45.0,1.0,13.0,2.0,10대,스탠다드,선호
1485,28.0,14.0,20.0,5.0,10대,베이직,선호
1486,64.0,10.0,10.0,14.0,40대이상,스탠다드,선호
1487,45.0,8.0,14.0,8.0,20대,프리미엄,선호
1488,69.0,13.0,0.0,9.0,20대,스탠다드,선호
1489,66.0,2.0,13.0,4.0,30대,베이직,비선호
1490,34.0,8.0,9.0,6.0,30대,베이직,선호
1491,16.0,9.0,15.0,5.0,30대,스탠다드,선호
1492,58.0,16.0,9.0,7.0,20대,베이직,선호
1493,34.0,6.0,7.0,10.0,20대,베이직,선호
1494,27.0,11.0,3.0,2.0,20대,베이직,비선호
1495,24.0,14.0,2.0,0.0,20대,프리미엄,비선호
1496,23.0,14.0,11.0,7.0,20대,베이직,선호
1497,50.0,15.0,15.0,0.0,,스탠다드,선호
1498,40.0,7.0,14.0,3.0,30대,스탠다드,선호
1499,54.0,0.0,0.0,1.0,20대,베이직,비선호
1500,49.0,4.0,17.0,0.0,40대이상,베이직,선호
1501,36.0,18.0,16.0,11.0,30대,프리미엄,선호
1502,45.0,1.0,4.0,3.0,10대,스탠다드,선호
1503,17.0,2.0,17.0,2.0,40대이상,스탠다드,비선호
1504,30.0,2.0,19.0,7.0,40대이상,스탠다드,비선호
1505,55.0,4.0,9.0,7.0,40대이상,프리미엄,선호
1506,36.0,10.0,3.0,7.0,30대,프리미엄,비선호
1507,34.0,6.0,17.0,2.0,40대이상,스탠다드,비선호
1508,65.0,4.0,14.0,4.0,20대,프리미엄,비선호
1509,41.0,14.0,3.0,12.0,30대,베이직,선호
1510,50.0,1.0,14.0,15.0,20대,스탠다드,비선호
1511,44.0,16.0,12.0,23.0,30대,베이직,선호
1512,20.0,12.0,25.0,1.0,10대,스탠다드,선호
1513,39.0,1.0,10.0,4.0,,베이직,선호
1514,26.0,15.0,14.0,0.0,20대,베이직,선호
1515,26.0,12.0,15.0,3.0,30대,스탠다드,선호
1516,36.0,0.0,20.0,7.0,30대,베이직,비선호
1517,40.0,8.0,-0.0,0.0,30대,베이직,선호
1518,42.0,0.0,0.0,6.0,10대,스탠다드,비선호
1519,43.0,17.0,1.0,0.0,20대,스탠다드,선호
1520,41.0,15.0,0.0,0.0,30대,베이직,선호
1521,50.0,8.0,16.0,13.0,10대,스탠다드,비선호
1522,46.0,6.0,11.0,0.0,20대,스탠다드,선호
1523,64.0,9.0,4.0,8.0,10대,스탠다드,선호
1524,23.0,4.0,6.0,2.0,30대,프리미엄,선호
1525,57.0,3.0,1.0,14.0,30대,스탠다드,선호
1526,48.0,6.0,2.0,3.0,10대,베이직,비선호
1527,21.0,1.0,10.0,0.0,30대,스탠다드,비선호
1528,37.0,5.0,21.0,7.0,30대,스탠다드,비선호
1529,84.0,5.0,0.0,16.0,20대,스탠다드,비선호
1530,50.0,3.0,3.0,15.0,30대,베이직,비선호
1531,25.0,8.0,13.0,5.0,,베이직,비선호
1532,35.0,6.0,15.0,7.0,20대,스탠다드,선호
1533,61.0,14.0,17.0,-0.0,10대,베이직,선호
1534,40.0,12.0,22.0,2.0,30대,베이직,선호
1535,46.0,5.0,14.0,0.0,10대,스탠다드,비선호
1536,42.0,0.0,13.0,9.0,40대이상,프리미엄,비선호
1537,42.0,0.0,0.0,0.0,,스탠다드,선호
1538,55.0,11.0,0.0,15.0,30대,프리미엄,선호
1539,38.0,6.0,6.0,4.0,10대,스탠다드,선호
1540,34.0,8.0,15.0,8.0,20대,프리미엄,선호
1541,49.0,18.0,28.0,6.0,30대,스탠다드,선호
1542,67.0,1.0,16.0,4.0,40대이상,프리미엄,비선호
1543,47.0,0.0,24.0,9.0,40대이상,베이직,비선호
1544,18.0,12.0,10.0,0.0,10대,베이직,선호
1545,52.0,3.0,20.0,11.0,10대,베이직,선호
1546,30.0,18.0,13.0,2.0,20대,스탠다드,선호
1547,48.0,10.0,20.0,1.0,20대,스탠다드,선호
1548,23.0,15.0,10.0,0.0,40대이상,베이직,선호
1549,46.0,0.0,13.0,3.0,10대,베이직,비선호
1550,44.0,10.0,11.0,7.0,20대,베이직,선호
1551,60.0,11.0,17.0,2.0,30대,스탠다드,선호
1552,49.0,0.0,0.0,12.0,30대,스탠다드,선호
1553,45.0,3.0,5.0,11.0,40대이상,베이직,비선호
1554,50.0,6.0,9.0,11.0,20대,스탠다드,선호
1555,47.0,4.0,9.0,1.0,20대,프리미엄,비선호
1556,35.0,0.0,0.0,0.0,30대,베이직,비선호
1557,78.0,2.0,0.0,13.0,40대이상,프리미엄,비선호
1558,13.0,12.0,22.0,14.0,30대,스탠다드,비선호
1559,27.0,10.0,1.0,0.0,30대,베이직,선호
1560,31.0,15.0,20.0,6.0,20대,베이직,선호
1561,62.0,16.0,16.0,10.0,30대,프리미엄,선호
1562,53.0,4.0,5.0,11.0,30대,스탠다드,비선호
1563,42.0,9.0,6.0,11.0,20대,스탠다드,선호
1564,26.0,12.0,21.0,1.0,30대,스탠다드,선호
1565,63.0,5.0,11.0,0.0,20대,베이직,선호
1566,47.0,15.0,19.0,7.0,20대,베이직,선호
1567,38.0,0.0,2.0,2.0,10대,스탠다드,비선호
1568,56.0,8.0,11.0,1.0,10대,스탠다드,비선호
1569,37.0,6.0,7.0,6.0,20대,베이직,선호
1570,53.0,7.0,13.0,12.0,,스탠다드,선호
1571,32.0,11.0,9.0,4.0,30대,베이직,선호
1572,45.0,9.0,21.0,9.0,10대,스탠다드,비선호
1573,38.0,12.0,6.0,7.0,10대,베이직,선호
1574,44.0,6.0,9.0,9.0,10대,베이직,선호
1575,38.0,2.0,0.0,5.0,30대,베이직,비선호
1576,85.0,4.0,10.0,2.0,20대,베이직,비선호
1577,22.0,15.0,11.0,-0.0,10대,스탠다드,비선호
1578,31.0,12.0,0.0,8.0,20대,스탠다드,선호
1579,30.0,-0.0,17.0,5.0,20대,스탠다드,비선호
1580,21.0,11.0,11.0,8.0,40대이상,스탠다드,선호
1581,36.0,4.0,18.0,0.0,40대이상,베이직,선호
1582,39.0,4.0,10.0,-0.0,30대,베이직,선호
1583,49.0,11.0,3.0,3.0,20대,스탠다드,선호
1584,28.0,0.0,15.0,0.0,,베이직,비선호
1585,75.0,5.0,25.0,3.0,10대,베이직,비선호
1586,18.0,5.0,7.0,6.0,10대,베이직,선호
1587,45.0,-0.0,7.0,13.0,30대,베이직,비선호
1588,29.0,0.0,9.0,7.0,40대이상,베이직,비선호
1589,31.0,18.0,8.0,5.0,30대,베이직,선호
1590,12.0,13.0,14.0,9.0,30대,베이직,선호
1591,21.0,3.0,6.0,8.0,10대,스탠다드,비선호
1592,56.0,4.0,7.0,5.0,20대,프리미엄,선호
1593,31.0,3.0,11.0,13.0,20대,베이직,선호
1594,45.0,19.0,7.0,6.0,40대이상,스탠다드,선호
1595,39.0,8.0,7.0,11.0,30대,프리미엄,선호
1596,6.0,9.0,9.0,1.0,20대,베이직,선호
1597,42.0,10.0,11.0,9.0,40대이상,스탠다드,선호
1598,40.0,15.0,13.0,6.0,30대,베이직,선호
1599,64.0,3.0,13.0,15.0,10대,프리미엄,비선호
1600,37.0,3.0,1.0,1.0,30대,스탠다드,비선호
1601,31.0,5.0,0.0,6.0,20대,베이직,비선호
1602,46.0,1.0,10.0,0.0,20대,베이직,선호
1603,53.0,14.0,9.0,2.0,30대,스탠다드,선호
1604,50.0,4.0,7.0,0.0,30대,프리미엄,선호
1605,38.0,11.0,13.0,10.0,30대,베이직,선호
1606,54.0,2.0,2.0,3.0,40대이상,베이직,선호
1607,36.0,15.0,11.0,7.0,20대,프리미엄,선호
1608,21.0,-0.0,16.0,8.0,20대,스탠다드,비선호
1609,25.0,11.0,13.0,2.0,30대,스탠다드,비선호
1610,74.0,0.0,22.0,2.0,30대,베이직,비선호
1611,18.0,0.0,11.0,0.0,10대,스탠다드,비선호
1612,25.0,4.0,0.0,0.0,30대,스탠다드,선호
1613,24.0,11.0,6.0,-0.0,20대,스탠다드,선호
1614,51.0,6.0,12.0,6.0,10대,베이직,선호
1615,35.0,18.0,14.0,5.0,10대,스탠다드,선호
1616,10.0,10.0,20.0,3.0,30대,베이직,선호
1617,0.0,8.0,16.0,11.0,30대,프리미엄,선호
1618,35.0,10.0,22.0,9.0,10대,스탠다드,선호
1619,50.0,0.0,12.0,2.0,20대,베이직,비선호
1620,38.0,21.0,4.0,5.0,40대이상,프리미엄,선호
1621,22.0,9.0,13.0,10.0,40대이상,스탠다드,선호
1622,21.0,11.0,18.0,9.0,30대,베이직,선호
1623,43.0,10.0,12.0,13.0,30대,스탠다드,선호
1624,52.0,3.0,18.0,11.0,10대,스탠다드,선호
1625,59.0,11.0,6.0,6.0,20대,스탠다드,선호
1626,33.0,0.0,6.0,2.0,20대,프리미엄,비선호
1627,45.0,6.0,8.0,3.0,10대,스탠다드,선호
1628,1.0,6.0,28.0,2.0,20대,스탠다드,비선호
1629,30.0,10.0,5.0,7.0,10대,프리미엄,선호
1630,35.0,3.0,0.0,5.0,30대,프리미엄,비선호
1631,61.0,1.0,13.0,12.0,10대,스탠다드,비선호
1632,31.0,9.0,17.0,-0.0,40대이상,베이직,비선호
1633,45.0,15.0,2.0,11.0,30대,스탠다드,선호
1634,43.0,2.0,3.0,7.0,30대,스탠다드,비선호
1635,52.0,23.0,16.0,4.0,40대이상,스탠다드,선호
1636,69.0,0.0,14.0,1.0,40대이상,프리미엄,비선호
1637,19.0,14.0,20.0,8.0,,스탠다드,선호
1638,27.0,14.0,12.0,1.0,30대,스탠다드,비선호
1639,28.0,17.0,5.0,8.0,20대,베이직,선호
1640,39.0,12.0,1.0,5.0,10대,베이직,선호
1641,34.0,5.0,13.0,8.0,20대,스탠다드,선호
1642,24.0,8.0,13.0,6.0,30대,프리미엄,선호
1643,35.0,10.0,9.0,8.0,30대,스탠다드,선호
1644,32.0,4.0,18.0,9.0,30대,베이직,비선호
1645,27.0,15.0,19.0,0.0,30대,베이직,선호
1646,62.0,6.0,2.0,7.0,20대,베이직,선호
1647,46.0,12.0,9.0,4.0,20대,베이직,비선호
1648,42.0,16.0,15.0,3.0,10대,스탠다드,선호
1649,51.0,4.0,14.0,6.0,40대이상,베이직,비선호
1650,54.0,8.0,9.0,8.0,20대,베이직,선호
1651,26.0,3.0,5.0,4.0,20대,스탠다드,비선호
1652,47.0,18.0,4.0,12.0,20대,프리미엄,선호
1653,20.0,4.0,17.0,1.0,40대이상,프리미엄,선호
1654,31.0,7.0,16.0,0.0,30대,베이직,비선호
1655,52.0,13.0,6.0,11.0,20대,스탠다드,선호
1656,22.0,4.0,14.0,7.0,20대,스탠다드,비선호
1657,57.0,7.0,1.0,0.0,20대,스탠다드,선호
1658,64.0,0.0,10.0,8.0,,프리미엄,비선호
1659,50.0,7.0,16.0,6.0,10대,스탠다드,선호
1660,34.0,1.0,11.0,4.0,40대이상,프리미엄,비선호
1661,33.0,4.0,7.0,4.0,30대,프리미엄,선호
1662,22.0,0.0,16.0,5.0,30대,프리미엄,비선호
1663,45.0,15.0,4.0,14.0,30대,베이직,선호
1664,60.0,8.0,0.0,3.0,30대,프리미엄,선호
1665,22.0,3.0,13.0,6.0,30대,베이직,비선호
1666,30.0,4.0,7.0,4.0,20대,베이직,비선호
1667,66.0,18.0,0.0,7.0,10대,프리미엄,선호
1668,34.0,20.0,0.0,0.0,30대,스탠다드,선호
1669,29.0,3.0,12.0,2.0,20대,스탠다드,비선호
1670,42.0,9.0,8.0,15.0,30대,프리미엄,선호
1671,54.0,15.0,10.0,0.0,30대,스탠다드,선호
1672,46.0,16.0,17.0,3.0,30대,스탠다드,선호
1673,46.0,2.0,3.0,8.0,20대,스탠다드,비선호
1674,19.0,0.0,10.0,10.0,30대,베이직,비선호
1675,60.0,17.0,4.0,0.0,10대,베이직,선호
1676,62.0,5.0,10.0,14.0,20대,베이직,선호
1677,39.0,12.0,2.0,13.0,10대,베이직,선호
1678,49.0,5.0,15.0,3.0,40대이상,프리미엄,비선호
1679,16.0,13.0,16.0,1.0,20대,베이직,선호
1680,27.0,9.0,0.0,11.0,20대,스탠다드,선호
1681,39.0,5.0,7.0,12.0,20대,프리미엄,비선호
1682,34.0,6.0,7.0,5.0,30대,프리미엄,선호
1683,68.0,6.0,14.0,8.0,20대,스탠다드,선호
1684,32.0,9.0,15.0,6.0,20대,베이직,선호
1685,37.0,9.0,20.0,9.0,20대,베이직,비선호
1686,35.0,2.0,0.0,0.0,40대이상,스탠다드,비선호
1687,43.0,10.0,5.0,6.0,30대,스탠다드,선호
1688,27.0,18.0,14.0,4.0,20대,베이직,선호
1689,35.0,12.0,1.0,5.0,20대,스탠다드,선호
1690,34.0,14.0,8.0,1.0,30대,스탠다드,선호
1691,49.0,0.0,9.0,3.0,20대,스탠다드,비선호
1692,72.0,9.0,16.0,5.0,10대,베이직,선호
1693,56.0,10.0,4.0,3.0,20대,베이직,선호
1694,41.0,5.0,13.0,5.0,20대,베이직,선호
1695,43.0,-0.0,9.0,4.0,40대이상,베이직,선호
1696,54.0,15.0,12.0,7.0,30대,베이직,선호
1697,38.0,11.0,0.0,0.0,30대,프리미엄,선호
1698,40.0,8.0,12.0,16.0,30대,프리미엄,선호
1699,53.0,5.0,25.0,4.0,20대,스탠다드,비선호
1700,49.0,3.0,15.0,11.0,30대,베이직,선호
1701,50.0,3.0,16.0,2.0,20대,스탠다드,비선호
1702,30.0,12.0,0.0,-0.0,40대이상,베이직,비선호
1703,44.0,2.0,15.0,15.0,10대,프리미엄,비선호
1704,28.0,11.0,11.0,14.0,30대,베이직,선호
1705,63.0,14.0,1.0,14.0,40대이상,스탠다드,선호
1706,48.0,7.0,13.0,2.0,30대,프리미엄,선호
1707,11.0,9.0,13.0,9.0,20대,스탠다드,비선호
1708,37.0,1.0,9.0,3.0,20대,스탠다드,비선호
1709,44.0,9.0,0.0,5.0,10대,스탠다드,선호
1710,40.0,2.0,14.0,10.0,30대,베이직,비선호
1711,45.0,13.0,12.0,18.0,30대,스탠다드,선호
1712,37.0,0.0,9.0,1.0,40대이상,프리미엄,비선호
1713,61.0,7.0,18.0,0.0,20대,베이직,선호
1714,60.0,21.0,27.0,5.0,20대,프리미엄,선호
1715,31.0,4.0,18.0,0.0,40대이상,프리미엄,비선호
1716,74.0,2.0,5.0,7.0,10대,베이직,비선호
1717,50.0,14.0,0.0,7.0,10대,베이직,선호
1718,15.0,0.0,1.0,1.0,20대,베이직,비선호
1719,41.0,8.0,13.0,1.0,20대,베이직,비선호
1720,47.0,17.0,0.0,3.0,20대,베이직,선호
1721,31.0,9.0,18.0,8.0,30대,베이직,비선호
1722,32.0,4.0,7.0,0.0,10대,베이직,선호
1723,54.0,19.0,0.0,16.0,30대,베이직,선호
1724,44.0,5.0,2.0,7.0,30대,스탠다드,비선호
1725,0.0,4.0,13.0,1.0,30대,스탠다드,선호
1726,32.0,1.0,9.0,17.0,20대,스탠다드,선호
1727,35.0,8.0,17.0,6.0,20대,스탠다드,선호
1728,33.0,20.0,8.0,-0.0,30대,베이직,선호
1729,58.0,8.0,0.0,0.0,30대,프리미엄,선호
1730,26.0,22.0,21.0,5.0,10대,스탠다드,선호
1731,46.0,12.0,11.0,-0.0,20대,프리미엄,선호
1732,58.0,21.0,4.0,8.0,20대,베이직,선호
1733,33.0,10.0,18.0,8.0,20대,스탠다드,선호
1734,27.0,7.0,1.0,13.0,20대,베이직,비선호
1735,66.0,0.0,7.0,6.0,30대,스탠다드,선호
1736,39.0,14.0,1.0,3.0,20대,스탠다드,선호
1737,9.0,8.0,17.0,5.0,20대,스탠다드,선호
1738,61.0,0.0,1.0,6.0,30대,베이직,선호
1739,63.0,16.0,0.0,6.0,30대,프리미엄,선호
1740,60.0,1.0,17.0,0.0,40대이상,프리미엄,비선호
1741,25.0,14.0,21.0,9.0,10대,베이직,선호
1742,80.0,0.0,14.0,15.0,40대이상,프리미엄,비선호
1743,43.0,9.0,16.0,0.0,20대,프리미엄,선호
1744,70.0,8.0,0.0,6.0,40대이상,베이직,선호
1745,31.0,9.0,11.0,5.0,10대,베이직,선호
1746,36.0,5.0,8.0,9.0,30대,베이직,선호
1747,45.0,0.0,16.0,10.0,40대이상,프리미엄,비선호
1748,8.0,-0.0,10.0,11.0,10대,베이직,비선호
1749,33.0,1.0,14.0,3.0,30대,프리미엄,비선호
1750,32.0,1.0,9.0,2.0,20대,스탠다드,비선호
1751,45.0,17.0,14.0,3.0,30대,스탠다드,선호
1752,45.0,10.0,22.0,0.0,10대,스탠다드,비선호
1753,24.0,14.0,13.0,5.0,20대,스탠다드,선호
1754,6.0,15.0,5.0,3.0,10대,베이직,선호
1755,21.0,19.0,10.0,11.0,30대,스탠다드,선호
1756,83.0,8.0,12.0,16.0,20대,스탠다드,선호
1757,53.0,2.0,8.0,3.0,40대이상,프리미엄,선호
1758,28.0,4.0,10.0,5.0,30대,스탠다드,비선호
1759,40.0,15.0,21.0,8.0,20대,베이직,선호
1760,34.0,18.0,6.0,3.0,30대,베이직,선호
1761,22.0,13.0,17.0,6.0,10대,베이직,선호
1762,38.0,15.0,3.0,13.0,10대,스탠다드,선호
1763,43.0,2.0,14.0,0.0,20대,스탠다드,선호
1764,37.0,9.0,9.0,1.0,40대이상,베이직,비선호
1765,34.0,2.0,0.0,0.0,20대,베이직,선호
1766,23.0,10.0,20.0,7.0,40대이상,스탠다드,선호
1767,40.0,13.0,16.0,0.0,30대,베이직,선호
1768,65.0,8.0,17.0,3.0,20대,프리미엄,선호
1769,25.0,23.0,4.0,9.0,30대,베이직,선호
1770,43.0,10.0,6.0,7.0,40대이상,베이직,비선호
1771,31.0,9.0,15.0,9.0,30대,베이직,선호
1772,33.0,7.0,4.0,7.0,10대,베이직,선호
1773,45.0,19.0,27.0,6.0,10대,프리미엄,선호
1774,2.0,-0.0,24.0,2.0,20대,프리미엄,비선호
1775,13.0,15.0,4.0,6.0,30대,프리미엄,선호
1776,28.0,10.0,8.0,2.0,,스탠다드,선호
1777,30.0,5.0,2.0,4.0,20대,베이직,선호
1778,31.0,3.0,11.0,4.0,,스탠다드,비선호
1779,52.0,8.0,9.0,13.0,40대이상,프리미엄,선호
1780,49.0,12.0,8.0,14.0,20대,프리미엄,선호
1781,44.0,22.0,25.0,5.0,,스탠다드,선호
1782,39.0,10.0,8.0,14.0,40대이상,스탠다드,비선호
1783,53.0,0.0,1.0,13.0,30대,스탠다드,비선호
1784,17.0,9.0,12.0,5.0,20대,스탠다드,선호
1785,50.0,15.0,10.0,12.0,20대,베이직,선호
1786,5.0,6.0,17.0,13.0,30대,베이직,비선호
1787,27.0,15.0,7.0,5.0,20대,스탠다드,선호
1788,68.0,5.0,3.0,4.0,10대,스탠다드,비선호
1789,46.0,12.0,23.0,0.0,40대이상,스탠다드,선호
1790,37.0,16.0,0.0,8.0,20대,베이직,선호
1791,62.0,7.0,14.0,0.0,40대이상,스탠다드,비선호
1792,57.0,2.0,21.0,6.0,20대,스탠다드,비선호
1793,69.0,0.0,20.0,13.0,10대,베이직,비선호
1794,39.0,3.0,13.0,7.0,30대,베이직,선호
1795,37.0,14.0,26.0,8.0,20대,베이직,비선호
1796,18.0,8.0,7.0,1.0,30대,베이직,선호
1797,73.0,8.0,7.0,11.0,10대,스탠다드,비선호
1798,63.0,0.0,12.0,5.0,20대,베이직,비선호
1799,36.0,19.0,7.0,2.0,10대,베이직,선호
1800,22.0,13.0,-0.0,1.0,30대,스탠다드,선호
1801,30.0,11.0,14.0,9.0,10대,스탠다드,선호
1802,52.0,7.0,3.0,0.0,20대,스탠다드,비선호
1803,35.0,-0.0,13.0,4.0,10대,베이직,비선호
1804,32.0,9.0,6.0,8.0,40대이상,베이직,비선호
1805,22.0,1.0,9.0,11.0,20대,베이직,비선호
1806,26.0,6.0,2.0,4.0,30대,스탠다드,비선호
1807,46.0,8.0,2.0,6.0,10대,스탠다드,선호
1808,49.0,0.0,5.0,15.0,20대,프리미엄,선호
1809,36.0,10.0,14.0,6.0,10대,스탠다드,선호
1810,51.0,4.0,12.0,4.0,30대,스탠다드,선호
1811,42.0,0.0,5.0,12.0,40대이상,베이직,선호
1812,56.0,13.0,9.0,11.0,20대,베이직,비선호
1813,31.0,0.0,0.0,2.0,10대,베이직,선호
1814,32.0,4.0,19.0,8.0,40대이상,베이직,비선호
1815,30.0,0.0,16.0,6.0,30대,베이직,선호
1816,47.0,9.0,19.0,0.0,10대,스탠다드,선호
1817,28.0,15.0,10.0,4.0,30대,스탠다드,선호
1818,42.0,10.0,18.0,8.0,20대,스탠다드,선호
1819,36.0,11.0,15.0,0.0,40대이상,프리미엄,선호
1820,38.0,8.0,15.0,3.0,30대,베이직,선호
1821,63.0,0.0,9.0,7.0,30대,스탠다드,비선호
1822,12.0,3.0,11.0,12.0,10대,프리미엄,비선호
1823,41.0,17.0,4.0,3.0,30대,프리미엄,선호
1824,59.0,5.0,10.0,6.0,30대,베이직,선호
1825,41.0,11.0,0.0,3.0,20대,프리미엄,선호
1826,21.0,12.0,0.0,6.0,10대,프리미엄,선호
1827,59.0,6.0,29.0,3.0,30대,베이직,선호
1828,41.0,0.0,11.0,12.0,30대,스탠다드,비선호
1829,35.0,10.0,12.0,0.0,20대,베이직,선호
1830,34.0,17.0,13.0,7.0,40대이상,스탠다드,선호
1831,37.0,9.0,16.0,8.0,40대이상,베이직,선호
1832,41.0,2.0,3.0,0.0,40대이상,베이직,비선호
1833,23.0,4.0,5.0,9.0,30대,베이직,비선호
1834,46.0,2.0,14.0,9.0,20대,프리미엄,비선호
1835,44.0,16.0,24.0,0.0,10대,스탠다드,선호
1836,17.0,6.0,1.0,13.0,30대,베이직,선호
1837,21.0,11.0,8.0,0.0,30대,베이직,선호
